CPU: Intel Skylake microarchitecture, speed 2.701e+06 MHz (estimated)
Counted cpu_clk_unhalted events () with a unit mask of 0x00 (Core cycles when at least one thread on the physical core is not in halt state) count 2100000
Samples on CPU 0
Samples on CPU 1
Samples on CPU 2
Samples on CPU 10
Samples on CPU 12
Samples on CPU 13
Samples on CPU 14
Samples on CPU 16
Samples on CPU 17
Samples on CPU 18
Samples on CPU 19
Samples on CPU 20
Samples on CPU 23
Samples on CPU 25
Samples on CPU 28
Samples on CPU 33
Samples on CPU 36
Samples on CPU 41
Samples on CPU 43
Samples on CPU 44
Samples on CPU 46
samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        samples  %        image name               app name                 symbol name
273       0.2682  22609     6.3293  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   tbb::internal::atomic_impl<unsigned long>::ptr_converter<unsigned long const volatile*>::ptr_converter(unsigned long const volatile*)
273       0.2682  49        0.0137  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   tbb::strict_ppl::internal::micro_queue<queue_task>::get_ref(tbb::strict_ppl::internal::concurrent_queue_rep_base::page&, unsigned long)
258       0.2535  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   task_queue::add_task(int, int, void**)
257       0.2525  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  libevent-2.2.so.1.0.0    libevent-2.2.so.1.0.0    event_del_
254       0.2495  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  libevent-2.2.so.1.0.0    libevent-2.2.so.1.0.0    evbuffer_read_setup_vecs_
250       0.2456  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   HashLen16(unsigned long, unsigned long)
248       0.2436  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   Uint128High64(std::pair<unsigned long, unsigned long> const&)
245       0.2407  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   Uint128Low64(std::pair<unsigned long, unsigned long> const&)
244       0.2397  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   ShiftMix(unsigned long)
232       0.2279  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   tbb::internal::atomic_traits<8ul, (tbb::memory_semantics)0>::fetch_and_add(void volatile*, long)
229       0.2250  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   hikv::search(int, unsigned char*, unsigned char*)
226       0.2220  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   unsigned long& std::forward<unsigned long&>(std::remove_reference<unsigned long&>::type&)
224       0.2201  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  server                   server                   tbb::strict_ppl::internal::concurrent_queue_base_v3<queue_task>::internal_push(void const*, void (*)(queue_task*, void const*))
216       0.2122  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  libevent-2.2.so.1.0.0    libevent-2.2.so.1.0.0    evbuffer_invoke_callbacks_
207       0.2034  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  libevent-2.2.so.1.0.0    libevent-2.2.so.1.0.0    evbuffer_copyout_from
206       0.2024  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  libevent-2.2.so.1.0.0    libevent-2.2.so.1.0.0    bufferevent_run_readcb_
206       0.2024  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  libevent-2.2.so.1.0.0    libevent-2.2.so.1.0.0    bufferevent_socket_outbuf_cb
206       0.2024  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  0              0  libevent-2.2.so.1.0.0    libevent-2.2.so.1.0.0    evbuffer_chain_insert
